No.,FECHA,PERSONAL,SITIO,SERVICIO,TIPO / SERV,ESPECIFICAR,AREA
373,05/04/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
374,05/04/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
375,06/04/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
376,06/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
377,06/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
378,06/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
379,07/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
380,07/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
381,07/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
382,07/04/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
383,08/04/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
384,08/04/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
385,08/04/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
386,08/04/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
387,09/04/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
388,09/04/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
389,09/04/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
390,09/04/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
391,10/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
392,10/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
393,10/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
394,10/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
395,11/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
396,11/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
397,11/04/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
398,11/04/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
399,12/04/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
400,12/04/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
401,12/04/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
402,12/04/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
403,13/04/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
404,13/04/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
405,13/04/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
406,13/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
407,14/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
408,14/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
409,14/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
410,14/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
411,15/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
412,15/04/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
413,15/04/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
414,15/04/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
415,16/04/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
416,16/04/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
417,16/04/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
418,16/04/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
419,17/04/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
420,17/04/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
421,17/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
422,17/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
423,18/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
424,18/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
425,18/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
426,18/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
427,19/04/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
428,19/04/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
429,19/04/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ EXTERIOR,OPERACIÓN 2
430,19/04/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
431,20/04/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
432,20/04/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
433,20/04/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
434,20/04/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
435,21/04/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
436,21/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
437,21/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
438,22/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
439,22/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
440,22/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
441,22/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
442,23/04/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
443,23/04/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
444,23/04/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
445,24/04/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
446,24/04/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
447,24/04/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
448,24/04/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
449,25/04/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
450,25/04/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
451,25/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
452,25/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
453,26/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
454,26/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
455,26/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
456,26/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
457,27/04/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
458,27/04/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
459,27/04/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
460,27/04/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
461,28/04/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
462,28/04/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
463,28/04/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
464,28/04/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
465,29/04/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
466,29/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
467,29/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
468,29/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
469,30/04/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
470,30/04/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
471,30/04/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
472,30/04/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
473,30/04/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
474,30/04/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
475,01/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,CHEQUEO DE LIMPIEZA EN EDIFICIO ADMINISTRATIVO DE INTERIORES Y EXTERIORES,EDIF ADMON
476,01/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,MANTENIMIENTO,INSPECCIÓN DE EDIFICIO MANTENIMIENTO DE INTERIORES Y EXTERIORES,EDIF MANTTO
477,01/05/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
478,01/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
479,02/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
480,02/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
481,02/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,CHEQUEO DE PUERTA ENTRADA PRINCIPAL POR FALLA AL ABRIR,EDIF ADMON
482,02/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,"MANIJA DEL AREA MEDICA FLOJA, SE REAPRETO ",EDIF ADMON
483,03/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,APOYO A OPERACIONES  EL ING. ALBERTO ESTRADA CON LLAVES DE MLV PARA CHEQUEO DE AREA ,EDIF ADMON
484,03/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
485,03/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
486,03/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
487,03/05/2025,ANGEL,MLV,MENOR,SERV GENERAL, LLENADO DE  TINACO DE MLV,MLV
488,04/05/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,LLENADOS DE  TINACOS  EN MODULAR,MODULAR
489,04/05/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,APOYO A FABIAN CON EL TRASLADO DE BASURA A CONTENEDOR ,MODULAR
490,04/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
491,04/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
492,05/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
493,05/05/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE BANDEREO Y SE LLENO DE AGUA POTABLE EL ROTOPLAS DEL MODULAR Y QUEDO EN FUNCION,MODULAR
494,05/05/2025,ANGEL,MODULAR,MENOR,MANTENIMIENTO,SE SUJETO BARANDAL DE ESCALERA EN MODULAR  CON RAFIA PROVISIONALMENTE,MODULAR
495,05/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,ACOMODO EN RECEPCION  EQUIPO MOBILIARIO ,EDIF ADMON
496,05/05/2025,ANGEL,MUELLE,MENOR,SERV GENERAL,SE SUMINISTRO INSUMOS PARA EL AREA DE MUELLE RIO 1,MUELLE
497,06/05/2025,ANGEL,CASETA NORTE,MENOR,SERV GENERAL,SE AUTORIZA ACCESO A PIPA DE  AGUA DE AR EN ENTRADA DE TERMINAL,CASETA NORTE
498,06/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,SE MUEVE  MESAS DE EDIF ADMON PARA EL TALLER DE MANTTO,EDIF MANTTO
499,06/05/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE FIRMO ORDEN DE SERVICIO  AR PARA DESAZOLVE EN TERMINAL - F:MS-0447-25,MODULAR
500,06/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,COLOCACION DE EQUIPO DE OFICINA,EDIF ADMON
501,07/05/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE CHECO EL MATERIAL PARA LA FIJACION DE BARANDAL DE ESCALERA EN MODULAR ( OMEGA 1/2),MODULAR
502,07/05/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE CHECO TINACO DEL SERV. SANITARIO DE MODULAR  Y ESTA POR QUEDAR VACIO,MODULAR
503,07/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,ARCHIVAR DOCUMENTACION VARIOS,EDIF ADMON
504,07/05/2025,ANGEL,MLV,MENOR,SERV GENERAL,SE REALIZO RECORRIDO A MLV CON GORAT ,MLV
505,08/05/2025,ANGEL,MUELLE,MENOR,SERV GENERAL,SE REALIZO RECORRIDO AL ACCESO OESTE  PARA SUPERVISION,TERMINAL
506,08/05/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE BANDEREO Y SE LLENO DE AGUA POTABLE EL ROTOPLAS DEL MODULAR Y QUEDO EN FUNCION,MODULAR
507,08/05/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,CHEQUEO DE PUERTAS MODULAR,MODULAR
508,08/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,APOYO  DE COLOCACION DE MUEBLE EN EDIFI ADMON PROVADOS,EDIF ADMON
509,09/05/2025,ANGEL,MUELLE,MENOR,SERV GENERAL,SE SUMINISTRO INSUMO A MUELLE  EN RIO 1 ( AGUA),MUELLE
510,10/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,SE HIZO CONTEO DE ARTICULOS DE OFICINA EN ALMACEN DE MANTTO ,EDIF MANTTO
511,10/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,SE SOLICITO CANDADO Y CADENA A ALMACEN  ,EDIF ADMON
512,10/05/2025,ANGEL,MLV,MENOR,SERV GENERAL,SE RECIBE LAS INSTALACIONES DE MLV ,MLV
513,10/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,SE SUPERVISO LA COLOCACION DE MUEBLES EN EDIFICIO,EDIF MANTTO
514,11/05/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE BANDEREO Y SE LLENO DE AGUA POTABLE EL ROTOPLAS DEL MODULAR Y QUEDO EN FUNCION,MODULAR
515,11/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,REPORTE POR FALTA DE SUMINISTRO EN AREA DE CAFETERIA,EDIF MANTTO
516,12/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,SE JUNTO LA BASURA DE EDIFICIOS Y SE LLEVO A CONTENEDOR DEL AREA DE MODULAR,MODULAR
517,12/05/2025,ANGEL,MUELLE,MENOR,SERV GENERAL,"SE APOYO A FABIAN EN TRASLADO A MUELLE PARA EL ASEO DE AREA Y BAÑO, ASI COMO SUMINISTRO DE PAPEL HIGIENICO",MUELLE
518,12/05/2025,ANGEL-FABIAN,MLV,MENOR,SERV GENERAL,SE APOYO A FABIAN EN TRASLADO A MLV PARA  EL SUMINISTRO DE PAPEL HIGIENICO,MLV
519,12/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,MANTENIMIENTO,"SE TOMO MEDIDAS EN BODEGA EN EL AREA DE BAÑOS DE MANTTO , PARA COLOCAR ANAQUEL",EDIF MANTTO
520,13/05/2025,ANGEL,MLV,MENOR,SERV GENERAL,SE LLENO TINACO DE MLV,MLV
521,13/05/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE LLENO TINACO EN MODUILAR,MODULAR
522,13/05/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,APOYO A FABIAN CON EL TRASLADO DE BASURA A CONTENEDOR ,MODULAR
523,14/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,SE APOYO A LIC. ARTURO CON LA ESTRUCTURA DE LOS CHECK LIST PARA EL SERV DE LIMPIEZA EN TERMINAL,EDIF ADMON
524,14/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,SE CHECO EL SERBICIO DE CAMMA  Y CONFIRMANDO EL RETIRO DE SUS EQUIPOS EN MODULAR EL DIA DE MAÑANA 15-11-25,MODULAR
525,14/05/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,"SE HIZO EL RECONOCIMIENTO EN MODULAR PARA EL CAMBIO DE FOZAS , TINACOS  E HIDRONEUMATICA DE AR ",MODULAR
526,14/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,"RECEPCION DE DOCUMENTO , PERMISO DE TRABAJO ",EDIF ADMON
527,15/05/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,SE SUPERVISO EL CAMBIO DE EQUIPOS  EN MODULAR  CAMMA RETIRA  Y AR COLOCA SUS EQUIOS PARA SERV. SANITARIO,MODULAR
528,15/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
529,15/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
530,15/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODUAR,MODULAR
531,16/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,SE CHEQUEO LLAVES DE MANTTO PARA UN GABINETE DE TI - NO ABRIO NI UNA LLAVE ,EDIF MANTTO
532,16/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,SE REAPRETO MANIJA DE BODEGA DEL COMEDOR,EDIF ADMON
533,16/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,SE REAPRETO MANIJA DE LA PUESTA DE ENFERMERIA,EDIF ADMON
534,16/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,SE RE APRETO MANIJA EN SALA DE JIENTA ETANO,EDIF ADMON
535,17/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
536,17/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
537,17/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODUAR,MODULAR
538,17/05/2025,ANGEL,MLV,MENOR,SERV GENERAL,ELABORACION DE PERMISO PARA EL LLENADO  DE TINACO EN ESTACION  MLV ,MLV
539,18/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,ARCHIVADO DE PERMISO DE TRABAJO PARA MLV,EDIF ADMON
540,18/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
541,18/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
542,18/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODUAR,MODULAR
543,18/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,APOYO A JAVIER NOVAL CON MOVIMIENTOS DE UNIDAD A ESTACIONAMIENTO MODULAR,EDIF ADMON
544,19/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CAPTURA DE LA LISTA DE INSUMOS Y MATERIALES  PARA TQPM - REQUISICION DEL MES,EDIF ADMON
545,19/05/2025,ANGEL,MUELLE,MENOR,MANTENIMIENTO,TRASLADO DE EQUIPPO DE OFICINA  A EL TALLER DE MANTENIMIENTO 6 VIAJES ,MUELLE
